"Date (UTC)","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2015-01-06T16:00:00.000Z,0,0,0,0
2015-01-06T17:00:00.000Z,0,0,0,0
2015-01-06T18:00:00.000Z,0,0,0,0
2015-01-06T19:00:00.000Z,0,0,0,0
2015-01-06T20:00:00.000Z,0,0,0,0
2015-01-06T21:00:00.000Z,0,0,0,0
2015-01-06T22:00:00.000Z,0,0,0,0
2015-01-06T23:00:00.000Z,0,0,0,0
2015-01-07T00:00:00.000Z,0,0,0,0
2015-01-07T01:00:00.000Z,0,0,0,0
2015-01-07T02:00:00.000Z,0,0,0,0
2015-01-07T03:00:00.000Z,0,0,0,0
2015-01-07T04:00:00.000Z,0,0,0,0
2015-01-07T05:00:00.000Z,0,0,0,0
2015-01-07T06:00:00.000Z,0,0,0,0
2015-01-07T07:00:00.000Z,0.015,0.013,0.016,0.007
2015-01-07T08:00:00.000Z,0.084,0.189,0.272,0.069
2015-01-07T09:00:00.000Z,0.258,0.566,0.765,0.231
2015-01-07T10:00:00.000Z,0.512,0.996,1.176,0.384
2015-01-07T11:00:00.000Z,0.668,1.309,1.284,0.513
2015-01-07T12:00:00.000Z,0.687,1.351,1.127,0.535
2015-01-07T13:00:00.000Z,0.512,1.015,0.816,0.442
2015-01-07T14:00:00.000Z,0.158,0.403,0.346,0.235
2015-01-07T15:00:00.000Z,0.009,0.032,0.052,0.039
2015-01-07T16:00:00.000Z,0,0,0,0
2015-01-07T17:00:00.000Z,0,0,0,0
2015-01-07T18:00:00.000Z,0,0,0,0
2015-01-07T19:00:00.000Z,0,0,0,0
2015-01-07T20:00:00.000Z,0,0,0,0
2015-01-07T21:00:00.000Z,0,0,0,0
2015-01-07T22:00:00.000Z,0,0,0,0
2015-01-07T23:00:00.000Z,0,0,0,0
2015-01-08T00:00:00.000Z,0,0,0,0
2015-01-08T01:00:00.000Z,0,0,0,0
2015-01-08T02:00:00.000Z,0,0,0,0
2015-01-08T03:00:00.000Z,0,0,0,0
2015-01-08T04:00:00.000Z,0,0,0,0
2015-01-08T05:00:00.000Z,0,0,0,0
2015-01-08T06:00:00.000Z,0,0,0,0
2015-01-08T07:00:00.000Z,0.009,0.012,0.024,0.012
2015-01-08T08:00:00.000Z,0.062,0.076,0.22,0.091
2015-01-08T09:00:00.000Z,0.188,0.181,0.498,0.222
2015-01-08T10:00:00.000Z,0.333,0.331,0.755,0.33
2015-01-08T11:00:00.000Z,0.421,0.443,0.806,0.397
2015-01-08T12:00:00.000Z,0.344,0.336,0.641,0.381
2015-01-08T13:00:00.000Z,0.206,0.203,0.404,0.226
2015-01-08T14:00:00.000Z,0.06,0.094,0.153,0.103
2015-01-08T15:00:00.000Z,0.003,0.01,0.026,0.018
2015-01-08T16:00:00.000Z,0,0,0,0
2015-01-08T17:00:00.000Z,0,0,0,0
2015-01-08T18:00:00.000Z,0,0,0,0
2015-01-08T19:00:00.000Z,0,0,0,0
2015-01-08T20:00:00.000Z,0,0,0,0
2015-01-08T21:00:00.000Z,0,0,0,0
2015-01-08T22:00:00.000Z,0,0,0,0
2015-01-08T23:00:00.000Z,0,0,0,0
2015-01-09T00:00:00.000Z,0,0,0,0
2015-01-09T01:00:00.000Z,0,0,0,0
2015-01-09T02:00:00.000Z,0,0,0,0
2015-01-09T03:00:00.000Z,0,0,0,0
2015-01-09T04:00:00.000Z,0,0,0,0
2015-01-09T05:00:00.000Z,0,0,0,0
2015-01-09T06:00:00.000Z,0,0,0,0
2015-01-09T07:00:00.000Z,0.01,0.01,0.024,0.01
2015-01-09T08:00:00.000Z,0.115,0.072,0.171,0.068
2015-01-09T09:00:00.000Z,0.255,0.182,0.34,0.2
2015-01-09T10:00:00.000Z,0.279,0.242,0.577,0.305
2015-01-09T11:00:00.000Z,0.314,0.307,0.561,0.294
2015-01-09T12:00:00.000Z,0.256,0.296,0.444,0.239
2015-01-09T13:00:00.000Z,0.144,0.265,0.329,0.133
2015-01-09T14:00:00.000Z,0.034,0.122,0.143,0.051
2015-01-09T15:00:00.000Z,0.003,0.014,0.022,0.007
2015-01-09T16:00:00.000Z,0,0,0,0
2015-01-09T17:00:00.000Z,0,0,0,0
2015-01-09T18:00:00.000Z,0,0,0,0
2015-01-09T19:00:00.000Z,0,0,0,0
2015-01-09T20:00:00.000Z,0,0,0,0
2015-01-09T21:00:00.000Z,0,0,0,0
2015-01-09T22:00:00.000Z,0,0,0,0
2015-01-09T23:00:00.000Z,0,0,0,0
2015-01-10T00:00:00.000Z,0,0,0,0
2015-01-10T01:00:00.000Z,0,0,0,0
2015-01-10T02:00:00.000Z,0,0,0,0
2015-01-10T03:00:00.000Z,0,0,0,0
2015-01-10T04:00:00.000Z,0,0,0,0
2015-01-10T05:00:00.000Z,0,0,0,0
2015-01-10T06:00:00.000Z,0,0,0,0
2015-01-10T07:00:00.000Z,0.009,0.015,0.021,0.01
2015-01-10T08:00:00.000Z,0.064,0.126,0.263,0.098
2015-01-10T09:00:00.000Z,0.247,0.457,0.88,0.431
2015-01-10T10:00:00.000Z,0.52,0.893,1.896,0.92
2015-01-10T11:00:00.000Z,0.775,1.083,2.228,1.185
2015-01-10T12:00:00.000Z,0.727,0.951,1.895,0.968
2015-01-10T13:00:00.000Z,0.345,0.699,1.147,0.56
2015-01-10T14:00:00.000Z,0.075,0.269,0.434,0.182
2015-01-10T15:00:00.000Z,0.004,0.026,0.055,0.002
2015-01-10T16:00:00.000Z,0,0,0,0
2015-01-10T17:00:00.000Z,0,0,0,0
2015-01-10T18:00:00.000Z,0,0,0,0
2015-01-10T19:00:00.000Z,0,0,0,0
2015-01-10T20:00:00.000Z,0,0,0,0
2015-01-10T21:00:00.000Z,0,0,0,0
2015-01-10T22:00:00.000Z,0,0,0,0
2015-01-10T23:00:00.000Z,0,0,0,0
2015-01-11T00:00:00.000Z,0,0,0,0
2015-01-11T01:00:00.000Z,0,0,0,0
2015-01-11T02:00:00.000Z,0,0,0,0
2015-01-11T03:00:00.000Z,0,0,0,0
2015-01-11T04:00:00.000Z,0,0,0,0
2015-01-11T05:00:00.000Z,0,0,0,0
2015-01-11T06:00:00.000Z,0,0,0,0
2015-01-11T07:00:00.000Z,0.056,0.023,0.023,0.023
2015-01-11T08:00:00.000Z,0.388,0.243,0.255,0.19
2015-01-11T09:00:00.000Z,0.791,0.601,0.657,0.427
2015-01-11T10:00:00.000Z,0.875,0.936,1.1,0.512
2015-01-11T11:00:00.000Z,0.672,1.168,1.689,0.606
2015-01-11T12:00:00.000Z,0.491,1.119,1.663,0.705
2015-01-11T13:00:00.000Z,0.398,0.818,1.192,0.606
2015-01-11T14:00:00.000Z,0.164,0.321,0.6,0.333
2015-01-11T15:00:00.000Z,0.01,0.039,0.086,0.043
2015-01-11T16:00:00.000Z,0,0,0.004,0
2015-01-11T17:00:00.000Z,0,0,0,0
2015-01-11T18:00:00.000Z,0,0,0,0
2015-01-11T19:00:00.000Z,0,0,0,0
2015-01-11T20:00:00.000Z,0,0,0,0
2015-01-11T21:00:00.000Z,0,0,0,0
2015-01-11T22:00:00.000Z,0,0,0,0
2015-01-11T23:00:00.000Z,0,0,0,0
2015-01-12T00:00:00.000Z,0,0,0,0
2015-01-12T01:00:00.000Z,0,0,0,0
2015-01-12T02:00:00.000Z,0,0,0,0
2015-01-12T03:00:00.000Z,0,0,0,0
2015-01-12T04:00:00.000Z,0,0,0,0
2015-01-12T05:00:00.000Z,0,0,0,0
2015-01-12T06:00:00.000Z,0,0,0,0
2015-01-12T07:00:00.000Z,0.013,0.014,0.035,0.02
2015-01-12T08:00:00.000Z,0.087,0.108,0.218,0.141
2015-01-12T09:00:00.000Z,0.209,0.28,0.521,0.394
2015-01-12T10:00:00.000Z,0.286,0.44,0.745,0.616
2015-01-12T11:00:00.000Z,0.294,0.482,0.742,0.788
2015-01-12T12:00:00.000Z,0.217,0.482,0.852,0.658
2015-01-12T13:00:00.000Z,0.132,0.313,0.547,0.47
2015-01-12T14:00:00.000Z,0.045,0.134,0.221,0.227
2015-01-12T15:00:00.000Z,0.003,0.02,0.04,0.071
2015-01-12T16:00:00.000Z,0,0,0.002,0
2015-01-12T17:00:00.000Z,0,0,0,0
2015-01-12T18:00:00.000Z,0,0,0,0
2015-01-12T19:00:00.000Z,0,0,0,0
2015-01-12T20:00:00.000Z,0,0,0,0
2015-01-12T21:00:00.000Z,0,0,0,0
2015-01-12T22:00:00.000Z,0,0,0,0
2015-01-12T23:00:00.000Z,0,0,0,0
2015-01-13T00:00:00.000Z,0,0,0,0
2015-01-13T01:00:00.000Z,0,0,0,0
2015-01-13T02:00:00.000Z,0,0,0,0
2015-01-13T03:00:00.000Z,0,0,0,0
2015-01-13T04:00:00.000Z,0,0,0,0
2015-01-13T05:00:00.000Z,0,0,0,0
2015-01-13T06:00:00.000Z,0,0,0,0
2015-01-13T07:00:00.000Z,0.077,0.087,0.281,0.077
2015-01-13T08:00:00.000Z,0.62,0.648,1.561,0.627
2015-01-13T09:00:00.000Z,1.383,1.314,2.92,1.345
2015-01-13T10:00:00.000Z,1.875,1.97,3.961,1.781
2015-01-13T11:00:00.000Z,2.13,2.236,4.314,1.987
2015-01-13T12:00:00.000Z,1.934,1.817,3.912,1.816
2015-01-13T13:00:00.000Z,1.372,1.138,2.753,1.356
2015-01-13T14:00:00.000Z,0.496,0.481,1.238,0.685
2015-01-13T15:00:00.000Z,0.022,0.057,0.148,0.092
2015-01-13T16:00:00.000Z,0,0,0.003,0
2015-01-13T17:00:00.000Z,0,0,0,0
2015-01-13T18:00:00.000Z,0,0,0,0
2015-01-13T19:00:00.000Z,0,0,0,0
2015-01-13T20:00:00.000Z,0,0,0,0
2015-01-13T21:00:00.000Z,0,0,0,0
2015-01-13T22:00:00.000Z,0,0,0,0
2015-01-13T23:00:00.000Z,0,0,0,0
2015-01-14T00:00:00.000Z,0,0,0,0
2015-01-14T01:00:00.000Z,0,0,0,0
2015-01-14T02:00:00.000Z,0,0,0,0
2015-01-14T03:00:00.000Z,0,0,0,0
2015-01-14T04:00:00.000Z,0,0,0,0
2015-01-14T05:00:00.000Z,0,0,0,0
2015-01-14T06:00:00.000Z,0,0,0,0
2015-01-14T07:00:00.000Z,0.075,0.024,0.049,0.02
2015-01-14T08:00:00.000Z,0.528,0.25,0.437,0.15
2015-01-14T09:00:00.000Z,1.183,0.65,0.918,0.323
2015-01-14T10:00:00.000Z,1.678,0.577,1.138,0.397
2015-01-14T11:00:00.000Z,1.416,0.532,1.118,0.474
2015-01-14T12:00:00.000Z,1.158,0.515,0.977,0.534
2015-01-14T13:00:00.000Z,0.789,0.367,0.676,0.383
2015-01-14T14:00:00.000Z,0.26,0.201,0.315,0.127
2015-01-14T15:00:00.000Z,0.02,0.049,0.057,0.012
2015-01-14T16:00:00.000Z,0,0,0.003,0
2015-01-14T17:00:00.000Z,0,0,0,0
2015-01-14T18:00:00.000Z,0,0,0,0
2015-01-14T19:00:00.000Z,0,0,0,0
2015-01-14T20:00:00.000Z,0,0,0,0
2015-01-14T21:00:00.000Z,0,0,0,0
2015-01-14T22:00:00.000Z,0,0,0,0
2015-01-14T23:00:00.000Z,0,0,0,0
2015-01-15T00:00:00.000Z,0,0,0,0
2015-01-15T01:00:00.000Z,0,0,0,0
2015-01-15T02:00:00.000Z,0,0,0,0
2015-01-15T03:00:00.000Z,0,0,0,0
2015-01-15T04:00:00.000Z,0,0,0,0
2015-01-15T05:00:00.000Z,0,0,0,0
2015-01-15T06:00:00.000Z,0,0,0,0
2015-01-15T07:00:00.000Z,0.027,0.019,0.102,0.012
2015-01-15T08:00:00.000Z,0.202,0.177,0.49,0.113
2015-01-15T09:00:00.000Z,0.385,0.538,1.134,0.331
2015-01-15T10:00:00.000Z,0.514,0.965,1.571,0.444
2015-01-15T11:00:00.000Z,0.609,0.925,1.537,0.538
2015-01-15T12:00:00.000Z,0.577,0.881,1.313,0.441
2015-01-15T13:00:00.000Z,0.436,0.582,0.949,0.283
2015-01-15T14:00:00.000Z,0.191,0.255,0.407,0.161
2015-01-15T15:00:00.000Z,0.016,0.034,0.095,0.028
2015-01-15T16:00:00.000Z,0,0,0.006,0
2015-01-15T17:00:00.000Z,0,0,0,0
2015-01-15T18:00:00.000Z,0,0,0,0
2015-01-15T19:00:00.000Z,0,0,0,0
2015-01-15T20:00:00.000Z,0,0,0,0
2015-01-15T21:00:00.000Z,0,0,0,0
2015-01-15T22:00:00.000Z,0,0,0,0
2015-01-15T23:00:00.000Z,0,0,0,0
2015-01-16T00:00:00.000Z,0,0,0,0
2015-01-16T01:00:00.000Z,0,0,0,0
2015-01-16T02:00:00.000Z,0,0,0,0
2015-01-16T03:00:00.000Z,0,0,0,0
2015-01-16T04:00:00.000Z,0,0,0,0
2015-01-16T05:00:00.000Z,0,0,0,0
2015-01-16T06:00:00.000Z,0,0,0,0
2015-01-16T07:00:00.000Z,0.057,0.036,0.192,0.018
2015-01-16T08:00:00.000Z,0.383,0.356,0.912,0.126
2015-01-16T09:00:00.000Z,0.732,0.707,1.863,0.265
2015-01-16T10:00:00.000Z,0.966,0.956,2.515,0.358
2015-01-16T11:00:00.000Z,1.041,1.003,2.351,0.417
2015-01-16T12:00:00.000Z,0.935,0.929,1.677,0.371
2015-01-16T13:00:00.000Z,0.621,0.734,1.068,0.25
2015-01-16T14:00:00.000Z,0.204,0.404,0.528,0.09
2015-01-16T15:00:00.000Z,0.012,0.048,0.098,0.02
2015-01-16T16:00:00.000Z,0,0,0.004,0
2015-01-16T17:00:00.000Z,0,0,0,0
2015-01-16T18:00:00.000Z,0,0,0,0
2015-01-16T19:00:00.000Z,0,0,0,0
2015-01-16T20:00:00.000Z,0,0,0,0
2015-01-16T21:00:00.000Z,0,0,0,0
2015-01-16T22:00:00.000Z,0,0,0,0
2015-01-16T23:00:00.000Z,0,0,0,0
2015-01-17T00:00:00.000Z,0,0,0,0
2015-01-17T01:00:00.000Z,0,0,0,0
2015-01-17T02:00:00.000Z,0,0,0,0
2015-01-17T03:00:00.000Z,0,0,0,0
2015-01-17T04:00:00.000Z,0,0,0,0
2015-01-17T05:00:00.000Z,0,0,0,0
2015-01-17T06:00:00.000Z,0,0,0,0
2015-01-17T07:00:00.000Z,0.038,0.022,0.025,0.009
2015-01-17T08:00:00.000Z,0.258,0.239,0.383,0.054
2015-01-17T09:00:00.000Z,0.622,0.78,0.973,0.154
2015-01-17T10:00:00.000Z,1.121,1.343,1.404,0.2
2015-01-17T11:00:00.000Z,1.327,1.611,1.616,0.205
2015-01-17T12:00:00.000Z,1.142,1.525,1.524,0.204
2015-01-17T13:00:00.000Z,0.779,1.105,1.126,0.145
2015-01-17T14:00:00.000Z,0.3,0.542,0.578,0.073
2015-01-17T15:00:00.000Z,0.028,0.106,0.106,0.015
2015-01-17T16:00:00.000Z,0.001,0,0.004,0
2015-01-17T17:00:00.000Z,0,0,0,0
2015-01-17T18:00:00.000Z,0,0,0,0
2015-01-17T19:00:00.000Z,0,0,0,0
2015-01-17T20:00:00.000Z,0,0,0,0
2015-01-17T21:00:00.000Z,0,0,0,0
2015-01-17T22:00:00.000Z,0,0,0,0
2015-01-17T23:00:00.000Z,0,0,0,0
2015-01-18T00:00:00.000Z,0,0,0,0
2015-01-18T01:00:00.000Z,0,0,0,0
2015-01-18T02:00:00.000Z,0,0,0,0
2015-01-18T03:00:00.000Z,0,0,0,0
2015-01-18T04:00:00.000Z,0,0,0,0
2015-01-18T05:00:00.000Z,0,0,0,0
2015-01-18T06:00:00.000Z,0,0,0,0
2015-01-18T07:00:00.000Z,0.111,0.022,0.064,0.055
2015-01-18T08:00:00.000Z,0.821,0.219,0.477,0.39
2015-01-18T09:00:00.000Z,1.768,0.543,1.04,0.804
2015-01-18T10:00:00.000Z,2.484,0.876,1.529,1.032
2015-01-18T11:00:00.000Z,2.729,1.158,1.706,1.07
2015-01-18T12:00:00.000Z,2.334,1.15,1.581,0.968
2015-01-18T13:00:00.000Z,1.564,0.884,1.19,0.692
2015-01-18T14:00:00.000Z,0.603,0.469,0.604,0.321
2015-01-18T15:00:00.000Z,0.04,0.092,0.11,0.035
2015-01-18T16:00:00.000Z,0,0,0.006,0
2015-01-18T17:00:00.000Z,0,0,0,0
2015-01-18T18:00:00.000Z,0,0,0,0
2015-01-18T19:00:00.000Z,0,0,0,0
2015-01-18T20:00:00.000Z,0,0,0,0
2015-01-18T21:00:00.000Z,0,0,0,0
2015-01-18T22:00:00.000Z,0,0,0,0
2015-01-18T23:00:00.000Z,0,0,0,0
2015-01-19T00:00:00.000Z,0,0,0,0
2015-01-19T01:00:00.000Z,0,0,0,0
2015-01-19T02:00:00.000Z,0,0,0,0
2015-01-19T03:00:00.000Z,0,0,0,0
2015-01-19T04:00:00.000Z,0,0,0,0
2015-01-19T05:00:00.000Z,0,0,0,0
2015-01-19T06:00:00.000Z,0,0,0,0
2015-01-19T07:00:00.000Z,0.098,0.057,0.093,0.048
2015-01-19T08:00:00.000Z,0.409,0.305,0.5,0.338
2015-01-19T09:00:00.000Z,0.71,0.666,1.083,0.713
2015-01-19T10:00:00.000Z,0.9,0.967,1.678,0.929
2015-01-19T11:00:00.000Z,0.824,1.18,1.951,0.923
2015-01-19T12:00:00.000Z,0.65,1.158,1.915,0.773
2015-01-19T13:00:00.000Z,0.396,0.855,1.439,0.47
2015-01-19T14:00:00.000Z,0.158,0.407,0.727,0.159
2015-01-19T15:00:00.000Z,0.016,0.072,0.143,0.011
2015-01-19T16:00:00.000Z,0,0,0.006,0
2015-01-19T17:00:00.000Z,0,0,0,0
2015-01-19T18:00:00.000Z,0,0,0,0
2015-01-19T19:00:00.000Z,0,0,0,0
2015-01-19T20:00:00.000Z,0,0,0,0
2015-01-19T21:00:00.000Z,0,0,0,0
2015-01-19T22:00:00.000Z,0,0,0,0
2015-01-19T23:00:00.000Z,0,0,0,0
2015-01-20T00:00:00.000Z,0,0,0,0
2015-01-20T01:00:00.000Z,0,0,0,0
2015-01-20T02:00:00.000Z,0,0,0,0
2015-01-20T03:00:00.000Z,0,0,0,0
2015-01-20T04:00:00.000Z,0,0,0,0
2015-01-20T05:00:00.000Z,0,0,0,0
2015-01-20T06:00:00.000Z,0,0,0,0
2015-01-20T07:00:00.000Z,0.026,0.032,0.024,0.012
2015-01-20T08:00:00.000Z,0.162,0.217,0.185,0.067
2015-01-20T09:00:00.000Z,0.328,0.336,0.436,0.141
2015-01-20T10:00:00.000Z,0.424,0.54,0.654,0.178
2015-01-20T11:00:00.000Z,0.44,0.783,0.786,0.212
2015-01-20T12:00:00.000Z,0.363,0.844,0.783,0.198
2015-01-20T13:00:00.000Z,0.237,0.663,0.626,0.132
2015-01-20T14:00:00.000Z,0.095,0.356,0.344,0.052
2015-01-20T15:00:00.000Z,0.013,0.069,0.077,0.006
2015-01-20T16:00:00.000Z,0,0,0.006,0
2015-01-20T17:00:00.000Z,0,0,0,0
2015-01-20T18:00:00.000Z,0,0,0,0
2015-01-20T19:00:00.000Z,0,0,0,0
2015-01-20T20:00:00.000Z,0,0,0,0
2015-01-20T21:00:00.000Z,0,0,0,0
2015-01-20T22:00:00.000Z,0,0,0,0
2015-01-20T23:00:00.000Z,0,0,0,0
2015-01-21T00:00:00.000Z,0,0,0,0
2015-01-21T01:00:00.000Z,0,0,0,0
2015-01-21T02:00:00.000Z,0,0,0,0
2015-01-21T03:00:00.000Z,0,0,0,0
2015-01-21T04:00:00.000Z,0,0,0,0
2015-01-21T05:00:00.000Z,0,0,0,0
2015-01-21T06:00:00.000Z,0,0,0,0
2015-01-21T07:00:00.000Z,0.044,0.048,0.053,0.033
2015-01-21T08:00:00.000Z,0.212,0.481,0.399,0.205
2015-01-21T09:00:00.000Z,0.494,0.874,0.927,0.369
2015-01-21T10:00:00.000Z,0.838,1.206,1.506,0.417
2015-01-21T11:00:00.000Z,1.088,1.394,1.929,0.371
2015-01-21T12:00:00.000Z,0.927,1.455,1.747,0.29
2015-01-21T13:00:00.000Z,0.567,1.136,1.209,0.195
