"Date (UTC)","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2020-01-02T09:00:00.000Z,2.1,0.556,1.903,0.554
2020-01-02T09:15:00.000Z,2.409,0.664,2.156,0.566
2020-01-02T09:30:00.000Z,2.697,0.754,2.358,0.625
2020-01-02T09:45:00.000Z,3.138,0.842,2.547,0.668
2020-01-02T10:00:00.000Z,3.331,0.928,2.675,0.729
2020-01-02T10:15:00.000Z,3.554,1.018,2.758,0.776
2020-01-02T10:30:00.000Z,3.613,1.082,2.818,0.813
2020-01-02T10:45:00.000Z,3.722,1.133,2.854,0.886
2020-01-02T11:00:00.000Z,3.839,1.172,2.855,0.913
2020-01-02T11:15:00.000Z,3.718,1.194,2.812,0.945
2020-01-02T11:30:00.000Z,3.817,1.179,2.75,0.938
2020-01-02T11:45:00.000Z,3.632,1.134,2.645,0.921
2020-01-02T12:00:00.000Z,3.437,1.087,2.46,0.902
2020-01-02T12:15:00.000Z,3.29,1.048,2.309,0.863
2020-01-02T12:30:00.000Z,3.057,0.981,2.124,0.845
2020-01-02T12:45:00.000Z,2.814,0.906,1.925,0.791
2020-01-02T13:00:00.000Z,2.58,0.814,1.702,0.751
2020-01-02T13:15:00.000Z,2.062,0.714,1.475,0.636
2020-01-02T13:30:00.000Z,1.763,0.615,1.248,0.538
2020-01-02T13:45:00.000Z,1.391,0.501,1.007,0.465
2020-01-02T14:00:00.000Z,0.97,0.384,0.768,0.387
2020-01-02T14:15:00.000Z,0.582,0.279,0.536,0.284
2020-01-02T14:30:00.000Z,0.276,0.185,0.335,0.179
2020-01-02T14:45:00.000Z,0.076,0.105,0.163,0.101
2020-01-02T15:00:00.000Z,0.009,0.045,0.06,0.053
2020-01-02T15:15:00.000Z,0,0.012,0.012,0.017
2020-01-02T15:30:00.000Z,0,0.001,0,0.002
2020-01-02T15:45:00.000Z,0,0,0,0
2020-01-02T16:00:00.000Z,0,0,0,0
2020-01-02T16:15:00.000Z,0,0,0,0
2020-01-02T16:30:00.000Z,0,0,0,0
2020-01-02T16:45:00.000Z,0,0,0,0
2020-01-02T17:00:00.000Z,0,0,0,0
2020-01-02T17:15:00.000Z,0,0,0,0
2020-01-02T17:30:00.000Z,0,0,0,0
2020-01-02T17:45:00.000Z,0,0,0,0
2020-01-02T18:00:00.000Z,0,0,0,0
2020-01-02T18:15:00.000Z,0,0,0,0
2020-01-02T18:30:00.000Z,0,0,0,0
2020-01-02T18:45:00.000Z,0,0,0,0
2020-01-02T19:00:00.000Z,0,0,0,0
2020-01-02T19:15:00.000Z,0,0,0,0
2020-01-02T19:30:00.000Z,0,0,0,0
2020-01-02T19:45:00.000Z,0,0,0,0
2020-01-02T20:00:00.000Z,0,0,0,0
2020-01-02T20:15:00.000Z,0,0,0,0
2020-01-02T20:30:00.000Z,0,0,0,0
2020-01-02T20:45:00.000Z,0,0,0,0
2020-01-02T21:00:00.000Z,0,0,0,0
2020-01-02T21:15:00.000Z,0,0,0,0
2020-01-02T21:30:00.000Z,0,0,0,0
2020-01-02T21:45:00.000Z,0,0,0,0
2020-01-02T22:00:00.000Z,0,0,0,0
2020-01-02T22:15:00.000Z,0,0,0,0
2020-01-02T22:30:00.000Z,0,0,0,0
2020-01-02T22:45:00.000Z,0,0,0,0
2020-01-02T23:00:00.000Z,0,0,0,0
2020-01-02T23:15:00.000Z,0,0,0,0
2020-01-02T23:30:00.000Z,0,0,0,0
2020-01-02T23:45:00.000Z,0,0,0,0
2020-01-03T00:00:00.000Z,0,0,0,0
2020-01-03T00:15:00.000Z,0,0,0,0
2020-01-03T00:30:00.000Z,0,0,0,0
2020-01-03T00:45:00.000Z,0,0,0,0
2020-01-03T01:00:00.000Z,0,0,0,0
2020-01-03T01:15:00.000Z,0,0,0,0
2020-01-03T01:30:00.000Z,0,0,0,0
2020-01-03T01:45:00.000Z,0,0,0,0
2020-01-03T02:00:00.000Z,0,0,0,0
2020-01-03T02:15:00.000Z,0,0,0,0
2020-01-03T02:30:00.000Z,0,0,0,0
2020-01-03T02:45:00.000Z,0,0,0,0
2020-01-03T03:00:00.000Z,0,0,0,0
2020-01-03T03:15:00.000Z,0,0,0,0
2020-01-03T03:30:00.000Z,0,0,0,0
2020-01-03T03:45:00.000Z,0,0,0,0
2020-01-03T04:00:00.000Z,0,0,0,0
2020-01-03T04:15:00.000Z,0,0,0,0
2020-01-03T04:30:00.000Z,0,0,0,0
2020-01-03T04:45:00.000Z,0,0,0,0
2020-01-03T05:00:00.000Z,0,0,0,0
2020-01-03T05:15:00.000Z,0,0,0,0
2020-01-03T05:30:00.000Z,0,0,0,0
2020-01-03T05:45:00.000Z,0,0,0,0
2020-01-03T06:00:00.000Z,0,0,0,0
2020-01-03T06:15:00.000Z,0,0,0,0
2020-01-03T06:30:00.000Z,0,0,0,0
2020-01-03T06:45:00.000Z,0,0,0,0
2020-01-03T07:00:00.000Z,0,0,0.002,0.001
2020-01-03T07:15:00.000Z,0.005,0.017,0.06,0.006
2020-01-03T07:30:00.000Z,0.038,0.075,0.176,0.021
2020-01-03T07:45:00.000Z,0.071,0.14,0.34,0.074
2020-01-03T08:00:00.000Z,0.129,0.208,0.541,0.165
2020-01-03T08:15:00.000Z,0.183,0.266,0.717,0.281
2020-01-03T08:30:00.000Z,0.243,0.358,0.905,0.404
2020-01-03T08:45:00.000Z,0.275,0.432,1.1,0.497
2020-01-03T09:00:00.000Z,0.29,0.497,1.298,0.544
2020-01-03T09:15:00.000Z,0.325,0.582,1.486,0.603
2020-01-03T09:30:00.000Z,0.356,0.619,1.664,0.655
2020-01-03T09:45:00.000Z,0.361,0.672,1.786,0.715
2020-01-03T10:00:00.000Z,0.373,0.707,1.87,0.782
2020-01-03T10:15:00.000Z,0.373,0.749,1.937,0.816
2020-01-03T10:30:00.000Z,0.4,0.831,1.971,0.84
2020-01-03T10:45:00.000Z,0.39,0.898,2.002,0.917
2020-01-03T11:00:00.000Z,0.418,0.865,1.959,0.978
2020-01-03T11:15:00.000Z,0.423,0.827,1.932,0.981
2020-01-03T11:30:00.000Z,0.401,0.799,1.845,0.955
2020-01-03T11:45:00.000Z,0.389,0.739,1.722,0.856
2020-01-03T12:00:00.000Z,0.373,0.663,1.532,0.753
2020-01-03T12:15:00.000Z,0.352,0.622,1.379,0.667
2020-01-03T12:30:00.000Z,0.321,0.547,1.251,0.569
2020-01-03T12:45:00.000Z,0.293,0.468,1.112,0.473
2020-01-03T13:00:00.000Z,0.261,0.402,0.971,0.405
2020-01-03T13:15:00.000Z,0.224,0.348,0.825,0.373
2020-01-03T13:30:00.000Z,0.181,0.3,0.688,0.332
2020-01-03T13:45:00.000Z,0.147,0.262,0.542,0.278
2020-01-03T14:00:00.000Z,0.107,0.212,0.415,0.228
2020-01-03T14:15:00.000Z,0.071,0.167,0.298,0.171
2020-01-03T14:30:00.000Z,0.041,0.126,0.195,0.113
2020-01-03T14:45:00.000Z,0.017,0.079,0.108,0.054
2020-01-03T15:00:00.000Z,0.004,0.033,0.042,0.021
2020-01-03T15:15:00.000Z,0,0.007,0.008,0.009
2020-01-03T15:30:00.000Z,0,0.001,0,0.001
2020-01-03T15:45:00.000Z,0,0,0,0
2020-01-03T16:00:00.000Z,0,0,0,0
2020-01-03T16:15:00.000Z,0,0,0,0
2020-01-03T16:30:00.000Z,0,0,0,0
2020-01-03T16:45:00.000Z,0,0,0,0
2020-01-03T17:00:00.000Z,0,0,0,0
2020-01-03T17:15:00.000Z,0,0,0,0
2020-01-03T17:30:00.000Z,0,0,0,0
2020-01-03T17:45:00.000Z,0,0,0,0
2020-01-03T18:00:00.000Z,0,0,0,0
2020-01-03T18:15:00.000Z,0,0,0,0
2020-01-03T18:30:00.000Z,0,0,0,0
2020-01-03T18:45:00.000Z,0,0,0,0
2020-01-03T19:00:00.000Z,0,0,0,0
2020-01-03T19:15:00.000Z,0,0,0,0
2020-01-03T19:30:00.000Z,0,0,0,0
2020-01-03T19:45:00.000Z,0,0,0,0
2020-01-03T20:00:00.000Z,0,0,0,0
2020-01-03T20:15:00.000Z,0,0,0,0
2020-01-03T20:30:00.000Z,0,0,0,0
2020-01-03T20:45:00.000Z,0,0,0,0
2020-01-03T21:00:00.000Z,0,0,0,0
2020-01-03T21:15:00.000Z,0,0,0,0
2020-01-03T21:30:00.000Z,0,0,0,0
2020-01-03T21:45:00.000Z,0,0,0,0
2020-01-03T22:00:00.000Z,0,0,0,0
2020-01-03T22:15:00.000Z,0,0,0,0
2020-01-03T22:30:00.000Z,0,0,0,0
2020-01-03T22:45:00.000Z,0,0,0,0
2020-01-03T23:00:00.000Z,0,0,0,0
2020-01-03T23:15:00.000Z,0,0,0,0
2020-01-03T23:30:00.000Z,0,0,0,0
2020-01-03T23:45:00.000Z,0,0,0,0
2020-01-04T00:00:00.000Z,0,0,0,0
2020-01-04T00:15:00.000Z,0,0,0,0
2020-01-04T00:30:00.000Z,0,0,0,0
2020-01-04T00:45:00.000Z,0,0,0,0
2020-01-04T01:00:00.000Z,0,0,0,0
2020-01-04T01:15:00.000Z,0,0,0,0
2020-01-04T01:30:00.000Z,0,0,0,0
2020-01-04T01:45:00.000Z,0,0,0,0
2020-01-04T02:00:00.000Z,0,0,0,0
2020-01-04T02:15:00.000Z,0,0,0,0
2020-01-04T02:30:00.000Z,0,0,0,0
2020-01-04T02:45:00.000Z,0,0,0,0
2020-01-04T03:00:00.000Z,0,0,0,0
2020-01-04T03:15:00.000Z,0,0,0,0
2020-01-04T03:30:00.000Z,0,0,0,0
2020-01-04T03:45:00.000Z,0,0,0,0
2020-01-04T04:00:00.000Z,0,0,0,0
2020-01-04T04:15:00.000Z,0,0,0,0
2020-01-04T04:30:00.000Z,0,0,0,0
2020-01-04T04:45:00.000Z,0,0,0,0
2020-01-04T05:00:00.000Z,0,0,0,0
2020-01-04T05:15:00.000Z,0,0,0,0
2020-01-04T05:30:00.000Z,0,0,0,0
2020-01-04T05:45:00.000Z,0,0,0,0
2020-01-04T06:00:00.000Z,0,0,0,0
2020-01-04T06:15:00.000Z,0,0,0,0
2020-01-04T06:30:00.000Z,0,0,0,0
2020-01-04T06:45:00.000Z,0,0,0,0
2020-01-04T07:00:00.000Z,0,0,0,0.001
2020-01-04T07:15:00.000Z,0.005,0.001,0.017,0.003
2020-01-04T07:30:00.000Z,0.033,0.011,0.069,0.011
2020-01-04T07:45:00.000Z,0.059,0.042,0.161,0.044
2020-01-04T08:00:00.000Z,0.098,0.093,0.262,0.109
2020-01-04T08:15:00.000Z,0.141,0.158,0.368,0.191
2020-01-04T08:30:00.000Z,0.194,0.234,0.484,0.299
2020-01-04T08:45:00.000Z,0.244,0.313,0.594,0.406
2020-01-04T09:00:00.000Z,0.275,0.394,0.687,0.488
2020-01-04T09:15:00.000Z,0.302,0.466,0.772,0.545
2020-01-04T09:30:00.000Z,0.32,0.545,0.851,0.612
2020-01-04T09:45:00.000Z,0.336,0.598,0.913,0.667
2020-01-04T10:00:00.000Z,0.362,0.647,0.947,0.735
2020-01-04T10:15:00.000Z,0.33,0.665,0.981,0.802
2020-01-04T10:30:00.000Z,0.317,0.662,1.008,0.866
2020-01-04T10:45:00.000Z,0.325,0.618,1.054,0.88
2020-01-04T11:00:00.000Z,0.332,0.575,1.103,0.899
2020-01-04T11:15:00.000Z,0.322,0.559,1.158,0.869
2020-01-04T11:30:00.000Z,0.342,0.541,1.159,0.811
2020-01-04T11:45:00.000Z,0.338,0.52,1.122,0.796
2020-01-04T12:00:00.000Z,0.357,0.487,1.017,0.743
2020-01-04T12:15:00.000Z,0.406,0.449,0.885,0.584
2020-01-04T12:30:00.000Z,0.391,0.42,0.799,0.48
2020-01-04T12:45:00.000Z,0.342,0.376,0.733,0.408
2020-01-04T13:00:00.000Z,0.314,0.331,0.66,0.378
2020-01-04T13:15:00.000Z,0.283,0.279,0.582,0.331
2020-01-04T13:30:00.000Z,0.251,0.241,0.493,0.286
2020-01-04T13:45:00.000Z,0.213,0.195,0.398,0.235
2020-01-04T14:00:00.000Z,0.164,0.154,0.313,0.203
2020-01-04T14:15:00.000Z,0.123,0.118,0.225,0.159
2020-01-04T14:30:00.000Z,0.078,0.083,0.14,0.108
2020-01-04T14:45:00.000Z,0.03,0.049,0.069,0.064
2020-01-04T15:00:00.000Z,0.004,0.025,0.023,0.031
2020-01-04T15:15:00.000Z,0,0.009,0.003,0.015
2020-01-04T15:30:00.000Z,0,0.002,0,0.003
2020-01-04T15:45:00.000Z,0,0,0,0
2020-01-04T16:00:00.000Z,0,0,0,0
2020-01-04T16:15:00.000Z,0,0,0,0
2020-01-04T16:30:00.000Z,0,0,0,0
2020-01-04T16:45:00.000Z,0,0,0,0
2020-01-04T17:00:00.000Z,0,0,0,0
2020-01-04T17:15:00.000Z,0,0,0,0
2020-01-04T17:30:00.000Z,0,0,0,0
2020-01-04T17:45:00.000Z,0,0,0,0
2020-01-04T18:00:00.000Z,0,0,0,0
2020-01-04T18:15:00.000Z,0,0,0,0
2020-01-04T18:30:00.000Z,0,0,0,0
2020-01-04T18:45:00.000Z,0,0,0,0
2020-01-04T19:00:00.000Z,0,0,0,0
2020-01-04T19:15:00.000Z,0,0,0,0
2020-01-04T19:30:00.000Z,0,0,0,0
2020-01-04T19:45:00.000Z,0,0,0,0
2020-01-04T20:00:00.000Z,0,0,0,0
2020-01-04T20:15:00.000Z,0,0,0,0
2020-01-04T20:30:00.000Z,0,0,0,0
2020-01-04T20:45:00.000Z,0,0,0,0
2020-01-04T21:00:00.000Z,0,0,0,0
2020-01-04T21:15:00.000Z,0,0,0,0
2020-01-04T21:30:00.000Z,0,0,0,0
2020-01-04T21:45:00.000Z,0,0,0,0
2020-01-04T22:00:00.000Z,0,0,0,0
2020-01-04T22:15:00.000Z,0,0,0,0
2020-01-04T22:30:00.000Z,0,0,0,0
2020-01-04T22:45:00.000Z,0,0,0,0
2020-01-04T23:00:00.000Z,0,0,0,0
2020-01-04T23:15:00.000Z,0,0,0,0
2020-01-04T23:30:00.000Z,0,0,0,0
2020-01-04T23:45:00.000Z,0,0,0,0
2020-01-05T00:00:00.000Z,0,0,0,0
2020-01-05T00:15:00.000Z,0,0,0,0
2020-01-05T00:30:00.000Z,0,0,0,0
2020-01-05T00:45:00.000Z,0,0,0,0
2020-01-05T01:00:00.000Z,0,0,0,0
2020-01-05T01:15:00.000Z,0,0,0,0
2020-01-05T01:30:00.000Z,0,0,0,0
2020-01-05T01:45:00.000Z,0,0,0,0
2020-01-05T02:00:00.000Z,0,0,0,0
2020-01-05T02:15:00.000Z,0,0,0,0
2020-01-05T02:30:00.000Z,0,0,0,0
2020-01-05T02:45:00.000Z,0,0,0,0
2020-01-05T03:00:00.000Z,0,0,0,0
2020-01-05T03:15:00.000Z,0,0,0,0
2020-01-05T03:30:00.000Z,0,0,0,0
2020-01-05T03:45:00.000Z,0,0,0,0
2020-01-05T04:00:00.000Z,0,0,0,0
2020-01-05T04:15:00.000Z,0,0,0,0
2020-01-05T04:30:00.000Z,0,0,0,0
2020-01-05T04:45:00.000Z,0,0,0,0
2020-01-05T05:00:00.000Z,0,0,0,0
2020-01-05T05:15:00.000Z,0,0,0,0
2020-01-05T05:30:00.000Z,0,0,0,0
2020-01-05T05:45:00.000Z,0,0,0,0
2020-01-05T06:00:00.000Z,0,0,0,0
2020-01-05T06:15:00.000Z,0,0,0,0
2020-01-05T06:30:00.000Z,0,0,0,0
2020-01-05T06:45:00.000Z,0,0,0,0
2020-01-05T07:00:00.000Z,0,0,0.001,0.001
2020-01-05T07:15:00.000Z,0.012,0.001,0.026,0.003
2020-01-05T07:30:00.000Z,0.084,0.009,0.099,0.01
2020-01-05T07:45:00.000Z,0.163,0.031,0.229,0.044
2020-01-05T08:00:00.000Z,0.384,0.068,0.402,0.117
2020-01-05T08:15:00.000Z,0.691,0.12,0.62,0.209
2020-01-05T08:30:00.000Z,0.972,0.181,0.841,0.291
2020-01-05T08:45:00.000Z,1.285,0.246,1.103,0.347
2020-01-05T09:00:00.000Z,1.442,0.315,1.273,0.414
2020-01-05T09:15:00.000Z,1.58,0.384,1.502,0.468
2020-01-05T09:30:00.000Z,1.693,0.452,1.696,0.53
2020-01-05T09:45:00.000Z,1.845,0.509,1.894,0.584
2020-01-05T10:00:00.000Z,1.842,0.563,1.967,0.62
2020-01-05T10:15:00.000Z,1.852,0.618,2.026,0.737
2020-01-05T10:30:00.000Z,1.828,0.665,2.107,0.784
2020-01-05T10:45:00.000Z,1.833,0.687,2.11,0.861
2020-01-05T11:00:00.000Z,1.797,0.714,2.119,0.901
2020-01-05T11:15:00.000Z,1.7,0.752,2.039,0.986
2020-01-05T11:30:00.000Z,1.645,0.747,1.896,0.983
2020-01-05T11:45:00.000Z,1.564,0.727,1.775,0.963
2020-01-05T12:00:00.000Z,1.48,0.726,1.617,0.96
2020-01-05T12:15:00.000Z,1.353,0.681,1.495,0.961
2020-01-05T12:30:00.000Z,1.325,0.62,1.333,0.879
2020-01-05T12:45:00.000Z,1.238,0.574,1.149,0.834
2020-01-05T13:00:00.000Z,1.092,0.522,0.987,0.779
2020-01-05T13:15:00.000Z,0.938,0.474,0.837,0.688
2020-01-05T13:30:00.000Z,0.805,0.401,0.709,0.576
2020-01-05T13:45:00.000Z,0.644,0.329,0.573,0.463
2020-01-05T14:00:00.000Z,0.47,0.264,0.456,0.38
2020-01-05T14:15:00.000Z,0.309,0.202,0.343,0.293
2020-01-05T14:30:00.000Z,0.159,0.141,0.239,0.193
2020-01-05T14:45:00.000Z,0.059,0.084,0.142,0.108
2020-01-05T15:00:00.000Z,0.012,0.039,0.064,0.049
2020-01-05T15:15:00.000Z,0,0.011,0.015,0.021
2020-01-05T15:30:00.000Z,0,0.001,0.001,0.005
2020-01-05T15:45:00.000Z,0,0,0,0
2020-01-05T16:00:00.000Z,0,0,0,0
2020-01-05T16:15:00.000Z,0,0,0,0
2020-01-05T16:30:00.000Z,0,0,0,0
2020-01-05T16:45:00.000Z,0,0,0,0
2020-01-05T17:00:00.000Z,0,0,0,0
2020-01-05T17:15:00.000Z,0,0,0,0
2020-01-05T17:30:00.000Z,0,0,0,0
2020-01-05T17:45:00.000Z,0,0,0,0
2020-01-05T18:00:00.000Z,0,0,0,0
2020-01-05T18:15:00.000Z,0,0,0,0
2020-01-05T18:30:00.000Z,0,0,0,0
2020-01-05T18:45:00.000Z,0,0,0,0
2020-01-05T19:00:00.000Z,0,0,0,0
2020-01-05T19:15:00.000Z,0,0,0,0
2020-01-05T19:30:00.000Z,0,0,0,0
2020-01-05T19:45:00.000Z,0,0,0,0
2020-01-05T20:00:00.000Z,0,0,0,0
2020-01-05T20:15:00.000Z,0,0,0,0
2020-01-05T20:30:00.000Z,0,0,0,0
2020-01-05T20:45:00.000Z,0,0,0,0
2020-01-05T21:00:00.000Z,0,0,0,0
2020-01-05T21:15:00.000Z,0,0,0,0
2020-01-05T21:30:00.000Z,0,0,0,0
2020-01-05T21:45:00.000Z,0,0,0,0
2020-01-05T22:00:00.000Z,0,0,0,0
2020-01-05T22:15:00.000Z,0,0,0,0
2020-01-05T22:30:00.000Z,0,0,0,0
2020-01-05T22:45:00.000Z,0,0,0,0
2020-01-05T23:00:00.000Z,0,0,0,0
2020-01-05T23:15:00.000Z,0,0,0,0
2020-01-05T23:30:00.000Z,0,0,0,0
2020-01-05T23:45:00.000Z,0,0,0,0
2020-01-06T00:00:00.000Z,0,0,0,0
2020-01-06T00:15:00.000Z,0,0,0,0
2020-01-06T00:30:00.000Z,0,0,0,0
2020-01-06T00:45:00.000Z,0,0,0,0
2020-01-06T01:00:00.000Z,0,0,0,0
2020-01-06T01:15:00.000Z,0,0,0,0
2020-01-06T01:30:00.000Z,0,0,0,0
2020-01-06T01:45:00.000Z,0,0,0,0
2020-01-06T02:00:00.000Z,0,0,0,0
2020-01-06T02:15:00.000Z,0,0,0,0
2020-01-06T02:30:00.000Z,0,0,0,0
2020-01-06T02:45:00.000Z,0,0,0,0
2020-01-06T03:00:00.000Z,0,0,0,0
2020-01-06T03:15:00.000Z,0,0,0,0
2020-01-06T03:30:00.000Z,0,0,0,0
2020-01-06T03:45:00.000Z,0,0,0,0
2020-01-06T04:00:00.000Z,0,0,0,0
2020-01-06T04:15:00.000Z,0,0,0,0
