"Date (UTC)","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2017-01-07T15:00:00.000Z,0.001,0.007,0.014,0.01
2017-01-07T16:00:00.000Z,0,0,0,0
2017-01-07T17:00:00.000Z,0,0,0,0
2017-01-07T18:00:00.000Z,0,0,0,0
2017-01-07T19:00:00.000Z,0,0,0,0
2017-01-07T20:00:00.000Z,0,0,0,0
2017-01-07T21:00:00.000Z,0,0,0,0
2017-01-07T22:00:00.000Z,0,0,0,0
2017-01-07T23:00:00.000Z,0,0,0,0
2017-01-08T00:00:00.000Z,0,0,0,0
2017-01-08T01:00:00.000Z,0,0,0,0
2017-01-08T02:00:00.000Z,0,0,0,0
2017-01-08T03:00:00.000Z,0,0,0,0
2017-01-08T04:00:00.000Z,0,0,0,0
2017-01-08T05:00:00.000Z,0,0,0,0
2017-01-08T06:00:00.000Z,0,0,0,0
2017-01-08T07:00:00.000Z,0.003,0.003,0.01,0.007
2017-01-08T08:00:00.000Z,0.05,0.069,0.048,0.045
2017-01-08T09:00:00.000Z,0.128,0.216,0.132,0.098
2017-01-08T10:00:00.000Z,0.195,0.371,0.224,0.109
2017-01-08T11:00:00.000Z,0.235,0.435,0.266,0.101
2017-01-08T12:00:00.000Z,0.213,0.388,0.264,0.09
2017-01-08T13:00:00.000Z,0.147,0.287,0.182,0.059
2017-01-08T14:00:00.000Z,0.047,0.126,0.075,0.025
2017-01-08T15:00:00.000Z,0.001,0.01,0.011,0.005
2017-01-08T16:00:00.000Z,0,0,0,0
2017-01-08T17:00:00.000Z,0,0,0,0
2017-01-08T18:00:00.000Z,0,0,0,0
2017-01-08T19:00:00.000Z,0,0,0,0
2017-01-08T20:00:00.000Z,0,0,0,0
2017-01-08T21:00:00.000Z,0,0,0,0
2017-01-08T22:00:00.000Z,0,0,0,0
2017-01-08T23:00:00.000Z,0,0,0,0
2017-01-09T00:00:00.000Z,0,0,0,0
2017-01-09T01:00:00.000Z,0,0,0,0
2017-01-09T02:00:00.000Z,0,0,0,0
2017-01-09T03:00:00.000Z,0,0,0,0
2017-01-09T04:00:00.000Z,0,0,0,0
2017-01-09T05:00:00.000Z,0,0,0,0
2017-01-09T06:00:00.000Z,0,0,0,0
2017-01-09T07:00:00.000Z,0.01,0.002,0.009,0.012
2017-01-09T08:00:00.000Z,0.078,0.077,0.059,0.073
2017-01-09T09:00:00.000Z,0.191,0.267,0.177,0.129
2017-01-09T10:00:00.000Z,0.296,0.489,0.328,0.155
2017-01-09T11:00:00.000Z,0.349,0.618,0.434,0.145
2017-01-09T12:00:00.000Z,0.33,0.527,0.433,0.126
2017-01-09T13:00:00.000Z,0.218,0.382,0.294,0.089
2017-01-09T14:00:00.000Z,0.061,0.17,0.097,0.018
2017-01-09T15:00:00.000Z,0.001,0.021,0.014,0.004
2017-01-09T16:00:00.000Z,0,0,0,0
2017-01-09T17:00:00.000Z,0,0,0,0
2017-01-09T18:00:00.000Z,0,0,0,0
2017-01-09T19:00:00.000Z,0,0,0,0
2017-01-09T20:00:00.000Z,0,0,0,0
2017-01-09T21:00:00.000Z,0,0,0,0
2017-01-09T22:00:00.000Z,0,0,0,0
2017-01-09T23:00:00.000Z,0,0,0,0
2017-01-10T00:00:00.000Z,0,0,0,0
2017-01-10T01:00:00.000Z,0,0,0,0
2017-01-10T02:00:00.000Z,0,0,0,0
2017-01-10T03:00:00.000Z,0,0,0,0
2017-01-10T04:00:00.000Z,0,0,0,0
2017-01-10T05:00:00.000Z,0,0,0,0
2017-01-10T06:00:00.000Z,0,0,0,0
2017-01-10T07:00:00.000Z,0.025,0.011,0.025,0.009
2017-01-10T08:00:00.000Z,0.349,0.079,0.16,0.08
2017-01-10T09:00:00.000Z,0.984,0.253,0.359,0.162
2017-01-10T10:00:00.000Z,1.364,0.435,0.506,0.167
2017-01-10T11:00:00.000Z,1.465,0.476,0.631,0.122
2017-01-10T12:00:00.000Z,1.253,0.439,0.623,0.118
2017-01-10T13:00:00.000Z,0.818,0.323,0.467,0.092
2017-01-10T14:00:00.000Z,0.271,0.151,0.219,0.031
2017-01-10T15:00:00.000Z,0.007,0.017,0.029,0.006
2017-01-10T16:00:00.000Z,0,0,0.002,0
2017-01-10T17:00:00.000Z,0,0,0,0
2017-01-10T18:00:00.000Z,0,0,0,0
2017-01-10T19:00:00.000Z,0,0,0,0
2017-01-10T20:00:00.000Z,0,0,0,0
2017-01-10T21:00:00.000Z,0,0,0,0
2017-01-10T22:00:00.000Z,0,0,0,0
2017-01-10T23:00:00.000Z,0,0,0,0
2017-01-11T00:00:00.000Z,0,0,0,0
2017-01-11T01:00:00.000Z,0,0,0,0
2017-01-11T02:00:00.000Z,0,0,0,0
2017-01-11T03:00:00.000Z,0,0,0,0
2017-01-11T04:00:00.000Z,0,0,0,0
2017-01-11T05:00:00.000Z,0,0,0,0
2017-01-11T06:00:00.000Z,0,0,0,0
2017-01-11T07:00:00.000Z,0.047,0.003,0.011,0.013
2017-01-11T08:00:00.000Z,0.339,0.052,0.073,0.087
2017-01-11T09:00:00.000Z,0.544,0.123,0.159,0.16
2017-01-11T10:00:00.000Z,0.667,0.207,0.241,0.225
2017-01-11T11:00:00.000Z,0.58,0.261,0.372,0.254
2017-01-11T12:00:00.000Z,0.365,0.32,0.458,0.191
2017-01-11T13:00:00.000Z,0.167,0.31,0.334,0.159
2017-01-11T14:00:00.000Z,0.046,0.161,0.14,0.071
2017-01-11T15:00:00.000Z,0.002,0.013,0.021,0.009
2017-01-11T16:00:00.000Z,0,0,0.002,0
2017-01-11T17:00:00.000Z,0,0,0,0
2017-01-11T18:00:00.000Z,0,0,0,0
2017-01-11T19:00:00.000Z,0,0,0,0
2017-01-11T20:00:00.000Z,0,0,0,0
2017-01-11T21:00:00.000Z,0,0,0,0
2017-01-11T22:00:00.000Z,0,0,0,0
2017-01-11T23:00:00.000Z,0,0,0,0
2017-01-12T00:00:00.000Z,0,0,0,0
2017-01-12T01:00:00.000Z,0,0,0,0
2017-01-12T02:00:00.000Z,0,0,0,0
2017-01-12T03:00:00.000Z,0,0,0,0
2017-01-12T04:00:00.000Z,0,0,0,0
2017-01-12T05:00:00.000Z,0,0,0,0
2017-01-12T06:00:00.000Z,0,0,0,0
2017-01-12T07:00:00.000Z,0.028,0.015,0.026,0.013
2017-01-12T08:00:00.000Z,0.275,0.242,0.275,0.085
2017-01-12T09:00:00.000Z,0.656,0.725,0.725,0.243
2017-01-12T10:00:00.000Z,0.878,1.021,1.117,0.347
2017-01-12T11:00:00.000Z,1.042,1.21,1.232,0.418
2017-01-12T12:00:00.000Z,0.908,1.051,1.076,0.377
2017-01-12T13:00:00.000Z,0.558,0.612,0.757,0.325
2017-01-12T14:00:00.000Z,0.171,0.255,0.357,0.172
2017-01-12T15:00:00.000Z,0.005,0.026,0.054,0.023
2017-01-12T16:00:00.000Z,0,0,0.003,0
2017-01-12T17:00:00.000Z,0,0,0,0
2017-01-12T18:00:00.000Z,0,0,0,0
2017-01-12T19:00:00.000Z,0,0,0,0
2017-01-12T20:00:00.000Z,0,0,0,0
2017-01-12T21:00:00.000Z,0,0,0,0
2017-01-12T22:00:00.000Z,0,0,0,0
2017-01-12T23:00:00.000Z,0,0,0,0
2017-01-13T00:00:00.000Z,0,0,0,0
2017-01-13T01:00:00.000Z,0,0,0,0
2017-01-13T02:00:00.000Z,0,0,0,0
2017-01-13T03:00:00.000Z,0,0,0,0
2017-01-13T04:00:00.000Z,0,0,0,0
2017-01-13T05:00:00.000Z,0,0,0,0
2017-01-13T06:00:00.000Z,0,0,0,0
2017-01-13T07:00:00.000Z,0.016,0.019,0.041,0.036
2017-01-13T08:00:00.000Z,0.131,0.199,0.259,0.205
2017-01-13T09:00:00.000Z,0.28,0.449,0.622,0.409
2017-01-13T10:00:00.000Z,0.284,0.592,1.009,0.553
2017-01-13T11:00:00.000Z,0.288,0.767,1.106,0.664
2017-01-13T12:00:00.000Z,0.294,0.88,0.949,0.582
2017-01-13T13:00:00.000Z,0.19,0.824,0.723,0.339
2017-01-13T14:00:00.000Z,0.07,0.436,0.326,0.133
2017-01-13T15:00:00.000Z,0.003,0.059,0.048,0.017
2017-01-13T16:00:00.000Z,0,0,0.003,0
2017-01-13T17:00:00.000Z,0,0,0,0
2017-01-13T18:00:00.000Z,0,0,0,0
2017-01-13T19:00:00.000Z,0,0,0,0
2017-01-13T20:00:00.000Z,0,0,0,0
2017-01-13T21:00:00.000Z,0,0,0,0
2017-01-13T22:00:00.000Z,0,0,0,0
2017-01-13T23:00:00.000Z,0,0,0,0
2017-01-14T00:00:00.000Z,0,0,0,0
2017-01-14T01:00:00.000Z,0,0,0,0
2017-01-14T02:00:00.000Z,0,0,0,0
2017-01-14T03:00:00.000Z,0,0,0,0
2017-01-14T04:00:00.000Z,0,0,0,0
2017-01-14T05:00:00.000Z,0,0,0,0
2017-01-14T06:00:00.000Z,0,0,0,0
2017-01-14T07:00:00.000Z,0.017,0.016,0.032,0.012
2017-01-14T08:00:00.000Z,0.095,0.27,0.314,0.077
2017-01-14T09:00:00.000Z,0.245,0.56,0.749,0.172
2017-01-14T10:00:00.000Z,0.416,0.985,1.08,0.283
2017-01-14T11:00:00.000Z,0.7,1.207,1.206,0.412
2017-01-14T12:00:00.000Z,0.981,0.967,1.138,0.439
2017-01-14T13:00:00.000Z,0.835,0.562,0.803,0.35
2017-01-14T14:00:00.000Z,0.305,0.241,0.394,0.189
2017-01-14T15:00:00.000Z,0.012,0.04,0.056,0.027
2017-01-14T16:00:00.000Z,0,0,0.002,0
2017-01-14T17:00:00.000Z,0,0,0,0
2017-01-14T18:00:00.000Z,0,0,0,0
2017-01-14T19:00:00.000Z,0,0,0,0
2017-01-14T20:00:00.000Z,0,0,0,0
2017-01-14T21:00:00.000Z,0,0,0,0
2017-01-14T22:00:00.000Z,0,0,0,0
2017-01-14T23:00:00.000Z,0,0,0,0
2017-01-15T00:00:00.000Z,0,0,0,0
2017-01-15T01:00:00.000Z,0,0,0,0
2017-01-15T02:00:00.000Z,0,0,0,0
2017-01-15T03:00:00.000Z,0,0,0,0
2017-01-15T04:00:00.000Z,0,0,0,0
2017-01-15T05:00:00.000Z,0,0,0,0
2017-01-15T06:00:00.000Z,0,0,0,0
2017-01-15T07:00:00.000Z,0.017,0.011,0.021,0.017
2017-01-15T08:00:00.000Z,0.11,0.178,0.171,0.095
2017-01-15T09:00:00.000Z,0.272,0.552,0.511,0.208
2017-01-15T10:00:00.000Z,0.431,0.909,0.986,0.311
2017-01-15T11:00:00.000Z,0.492,1.114,1.308,0.348
2017-01-15T12:00:00.000Z,0.424,1.071,1.4,0.41
2017-01-15T13:00:00.000Z,0.264,0.854,1.149,0.346
2017-01-15T14:00:00.000Z,0.11,0.456,0.569,0.183
2017-01-15T15:00:00.000Z,0.007,0.067,0.084,0.024
2017-01-15T16:00:00.000Z,0,0,0.003,0
2017-01-15T17:00:00.000Z,0,0,0,0
2017-01-15T18:00:00.000Z,0,0,0,0
2017-01-15T19:00:00.000Z,0,0,0,0
2017-01-15T20:00:00.000Z,0,0,0,0
2017-01-15T21:00:00.000Z,0,0,0,0
2017-01-15T22:00:00.000Z,0,0,0,0
2017-01-15T23:00:00.000Z,0,0,0,0
2017-01-16T00:00:00.000Z,0,0,0,0
2017-01-16T01:00:00.000Z,0,0,0,0
2017-01-16T02:00:00.000Z,0,0,0,0
2017-01-16T03:00:00.000Z,0,0,0,0
2017-01-16T04:00:00.000Z,0,0,0,0
2017-01-16T05:00:00.000Z,0,0,0,0
2017-01-16T06:00:00.000Z,0,0,0,0
2017-01-16T07:00:00.000Z,0.017,0.01,0.023,0.011
2017-01-16T08:00:00.000Z,0.143,0.145,0.263,0.079
2017-01-16T09:00:00.000Z,0.35,0.46,0.71,0.209
2017-01-16T10:00:00.000Z,0.54,0.82,1.161,0.313
2017-01-16T11:00:00.000Z,0.649,1.042,1.548,0.355
2017-01-16T12:00:00.000Z,0.608,1.121,1.581,0.374
2017-01-16T13:00:00.000Z,0.407,0.951,1.156,0.269
2017-01-16T14:00:00.000Z,0.153,0.501,0.547,0.151
2017-01-16T15:00:00.000Z,0.008,0.091,0.096,0.023
2017-01-16T16:00:00.000Z,0,0,0.003,0
2017-01-16T17:00:00.000Z,0,0,0,0
2017-01-16T18:00:00.000Z,0,0,0,0
2017-01-16T19:00:00.000Z,0,0,0,0
2017-01-16T20:00:00.000Z,0,0,0,0
2017-01-16T21:00:00.000Z,0,0,0,0
2017-01-16T22:00:00.000Z,0,0,0,0
2017-01-16T23:00:00.000Z,0,0,0,0
2017-01-17T00:00:00.000Z,0,0,0,0
2017-01-17T01:00:00.000Z,0,0,0,0
2017-01-17T02:00:00.000Z,0,0,0,0
2017-01-17T03:00:00.000Z,0,0,0,0
2017-01-17T04:00:00.000Z,0,0,0,0
2017-01-17T05:00:00.000Z,0,0,0,0
2017-01-17T06:00:00.000Z,0,0,0,0
2017-01-17T07:00:00.000Z,0.014,0.017,0.067,0.013
2017-01-17T08:00:00.000Z,0.181,0.281,0.496,0.126
2017-01-17T09:00:00.000Z,0.424,0.802,1.145,0.301
2017-01-17T10:00:00.000Z,0.671,1.167,1.637,0.47
2017-01-17T11:00:00.000Z,0.904,1.325,1.945,0.587
2017-01-17T12:00:00.000Z,0.789,1.227,1.854,0.568
2017-01-17T13:00:00.000Z,0.54,0.873,1.355,0.435
2017-01-17T14:00:00.000Z,0.186,0.444,0.67,0.221
2017-01-17T15:00:00.000Z,0.008,0.083,0.114,0.036
2017-01-17T16:00:00.000Z,0,0,0.003,0
2017-01-17T17:00:00.000Z,0,0,0,0
2017-01-17T18:00:00.000Z,0,0,0,0
2017-01-17T19:00:00.000Z,0,0,0,0
2017-01-17T20:00:00.000Z,0,0,0,0
2017-01-17T21:00:00.000Z,0,0,0,0
2017-01-17T22:00:00.000Z,0,0,0,0
2017-01-17T23:00:00.000Z,0,0,0,0
2017-01-18T00:00:00.000Z,0,0,0,0
2017-01-18T01:00:00.000Z,0,0,0,0
2017-01-18T02:00:00.000Z,0,0,0,0
2017-01-18T03:00:00.000Z,0,0,0,0
2017-01-18T04:00:00.000Z,0,0,0,0
2017-01-18T05:00:00.000Z,0,0,0,0
2017-01-18T06:00:00.000Z,0,0,0,0
2017-01-18T07:00:00.000Z,0.032,0.026,0.057,0.034
2017-01-18T08:00:00.000Z,0.198,0.319,0.393,0.245
2017-01-18T09:00:00.000Z,0.379,0.797,0.893,0.497
2017-01-18T10:00:00.000Z,0.513,1.234,1.317,0.687
2017-01-18T11:00:00.000Z,0.525,1.578,1.528,0.785
2017-01-18T12:00:00.000Z,0.502,1.537,1.567,0.799
2017-01-18T13:00:00.000Z,0.367,1.152,1.224,0.669
2017-01-18T14:00:00.000Z,0.147,0.603,0.618,0.388
2017-01-18T15:00:00.000Z,0.011,0.113,0.104,0.096
2017-01-18T16:00:00.000Z,0,0,0.003,0
2017-01-18T17:00:00.000Z,0,0,0,0
2017-01-18T18:00:00.000Z,0,0,0,0
2017-01-18T19:00:00.000Z,0,0,0,0
2017-01-18T20:00:00.000Z,0,0,0,0
2017-01-18T21:00:00.000Z,0,0,0,0
2017-01-18T22:00:00.000Z,0,0,0,0
2017-01-18T23:00:00.000Z,0,0,0,0
2017-01-19T00:00:00.000Z,0,0,0,0
2017-01-19T01:00:00.000Z,0,0,0,0
2017-01-19T02:00:00.000Z,0,0,0,0
2017-01-19T03:00:00.000Z,0,0,0,0
2017-01-19T04:00:00.000Z,0,0,0,0
2017-01-19T05:00:00.000Z,0,0,0,0
2017-01-19T06:00:00.000Z,0,0,0,0
2017-01-19T07:00:00.000Z,0.041,0.044,0.163,0.04
2017-01-19T08:00:00.000Z,0.226,0.497,0.915,0.305
2017-01-19T09:00:00.000Z,0.451,1.275,1.896,0.618
2017-01-19T10:00:00.000Z,0.724,1.928,2.63,0.889
2017-01-19T11:00:00.000Z,1.019,2.249,3.054,1.051
2017-01-19T12:00:00.000Z,1.064,2.223,2.989,1.003
2017-01-19T13:00:00.000Z,0.831,1.745,2.381,0.818
2017-01-19T14:00:00.000Z,0.377,0.91,1.286,0.447
2017-01-19T15:00:00.000Z,0.029,0.174,0.23,0.1
2017-01-19T16:00:00.000Z,0,0,0.006,0
2017-01-19T17:00:00.000Z,0,0,0,0
2017-01-19T18:00:00.000Z,0,0,0,0
2017-01-19T19:00:00.000Z,0,0,0,0
2017-01-19T20:00:00.000Z,0,0,0,0
2017-01-19T21:00:00.000Z,0,0,0,0
2017-01-19T22:00:00.000Z,0,0,0,0
2017-01-19T23:00:00.000Z,0,0,0,0
2017-01-20T00:00:00.000Z,0,0,0,0
2017-01-20T01:00:00.000Z,0,0,0,0
2017-01-20T02:00:00.000Z,0,0,0,0
2017-01-20T03:00:00.000Z,0,0,0,0
2017-01-20T04:00:00.000Z,0,0,0,0
2017-01-20T05:00:00.000Z,0,0,0,0
2017-01-20T06:00:00.000Z,0,0,0,0
2017-01-20T07:00:00.000Z,0.04,0.068,0.234,0.059
2017-01-20T08:00:00.000Z,0.238,0.627,1.143,0.354
2017-01-20T09:00:00.000Z,0.465,1.44,2.192,0.742
2017-01-20T10:00:00.000Z,0.64,2.039,2.911,1.04
2017-01-20T11:00:00.000Z,0.754,2.308,3.201,1.205
2017-01-20T12:00:00.000Z,0.757,2.217,3.042,1.137
2017-01-20T13:00:00.000Z,0.566,1.695,2.388,0.914
2017-01-20T14:00:00.000Z,0.288,0.888,1.29,0.519
2017-01-20T15:00:00.000Z,0.026,0.179,0.238,0.108
2017-01-20T16:00:00.000Z,0,0,0.005,0
2017-01-20T17:00:00.000Z,0,0,0,0
2017-01-20T18:00:00.000Z,0,0,0,0
2017-01-20T19:00:00.000Z,0,0,0,0
2017-01-20T20:00:00.000Z,0,0,0,0
2017-01-20T21:00:00.000Z,0,0,0,0
2017-01-20T22:00:00.000Z,0,0,0,0
2017-01-20T23:00:00.000Z,0,0,0,0
2017-01-21T00:00:00.000Z,0,0,0,0
2017-01-21T01:00:00.000Z,0,0,0,0
2017-01-21T02:00:00.000Z,0,0,0,0
2017-01-21T03:00:00.000Z,0,0,0,0
2017-01-21T04:00:00.000Z,0,0,0,0
2017-01-21T05:00:00.000Z,0,0,0,0
2017-01-21T06:00:00.000Z,0,0,0,0
2017-01-21T07:00:00.000Z,0.043,0.072,0.181,0.078
2017-01-21T08:00:00.000Z,0.377,0.676,0.969,0.404
2017-01-21T09:00:00.000Z,0.884,1.603,1.997,0.806
2017-01-21T10:00:00.000Z,1.258,2.385,2.865,1.119
2017-01-21T11:00:00.000Z,1.455,2.742,3.316,1.291
2017-01-21T12:00:00.000Z,1.424,2.641,3.252,1.223
2017-01-21T13:00:00.000Z,1.011,2.063,2.596,0.962
